tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
designing ipad interfaces new navigation schemes sxsw,No emotion toward brand or product,2
david carr nyt austin giving drunken interview cnn wants app transport around nyc sits ipad sxsw,No emotion toward brand or product,2
get sxsw folks prettycool chevysxsw rt mention update iphone retrollect users available awesome,Positive emotion,0
protip sxsw kill iphone ipad tasks save battery,No emotion toward brand or product,2
follow sxsw coverage link mobile link iphone app http bitly guardianapp,No emotion toward brand or product,2
sxsw friends dont forget download sxswgo iphone ipad app link,No emotion toward brand or product,2
thanks info apple store closing time heading finishing iron works bbq sxsw sxtxstate,No emotion toward brand or product,2
questioner sxsw said thanks im big fan googles mention caused giggle audience laugh,Positive emotion,0
sxsw gear bag ipad 2 iphone mophie traveling light year link,No emotion toward brand or product,2
ive never surrounded many iphone users keep think phone thats ringing sxsw,Positive emotion,0
softlayer blog softlayer sxsw server challenge video link \x89äá tried yet ipad 2 could,Positive emotion,0
twitter broken ipad cant follow sxsw hash right wow might nerdiest tweet yet tmsxsw sxsw,Negative emotion,1
sister co mention new ipad app reviewed mention link curated playlists future music pubs sxsw,No emotion toward brand or product,2
spiltbeer consequences drunk techies sxsw lets see android offer compared,Positive emotion,0
watch ears rt mention ill austin convention center today w mention fam showing new iphone game sxsw,Positive emotion,0
okay fair enough lining new tech cost sxsw much better new ipad link,Negative emotion,1
new fb page summary google vp marissa mayers talk location link marissagoogle sxsw,No emotion toward brand or product,2
soundtrckr featured mention mention musthave sxsw link,No emotion toward brand or product,2
set flatulence wake might need bit help wakeuplaughing link epictweets sxsw,No emotion toward brand or product,2
icebreaker iphone presenting sxsw leanstartup link unfortunate domain name,No emotion toward brand or product,2
ill never forget march 2011 weekend japan earthquake ipad 2 first south southwest sxsw memolane yall,Positive emotion,0
hipster hobo way tell iphone sxsw,Positive emotion,0
clear never cool sxsw without ipad im generally cool doubly handicapped,Positive emotion,0
headed ipad design headaches 2 tablets call morning sxsw link,Negative emotion,1
design ipad like design 101 class someone give talk assume didnt ditch previous experience sxsw,Negative emotion,1
twitter full people sxsw buying ipad 2 least pity party keeping busy suppose,No emotion toward brand or product,2
your mom ipad designing boomers full house rebeltv spirit link sxsw,No emotion toward brand or product,2
winner best show sxsw wilderness downtown arcade fire google sony radical media milk koblin,No emotion toward brand or product,2
co founder google teacher academy bringing hs students austin show use tech link sxsw education,No emotion toward brand or product,2
co founder google teacher academy bringing hs students austin show use tech link sxsw eeducation,No emotion toward brand or product,2
one producers going sxsw hopefully free iphone apps dl,No emotion toward brand or product,2
sxsw csr reporting janecek microsoft gives charity apple gives nothing everyone room iphone drives decision,Negative emotion,1
ipad 2 sale cc sxsw sxswi theinternet link,No emotion toward brand or product,2
thanks free drinks google sxsw mention speakeasy w 47 others link,Positive emotion,0
days later theres still line door sxsw apple store ipad2 link,Positive emotion,0
hear ipad 2 nutters ipading away even life techno hipster mecca sxsw,Negative emotion,1
seated turkey bowl armadillo amp kill list sxxpress passes acquired could buy ipad sxsw,Positive emotion,0
wow major win \x89ûïmention traded xoom js party ipad 2 mention sxsw winwin winning tigerblood\x89û\x9d,Positive emotion,0
o frabjous day callooh callay \x89ûbaaah\x89ûólewis carroll \x89÷è crowd swarms ipad 2 launch link via mention sxsw,Positive emotion,0
free 22 track sxsw sampler album itunes music discovery link,No emotion toward brand or product,2
free 23track sxsw sampler itunes link,No emotion toward brand or product,2
fantasy bracket challenge amp ipad 2 giveaway link via constantcontact sxsw marchmadness selectionsunday,No emotion toward brand or product,2
preview tracks showcasing artists musicians sxsw downloadable torrents link,No emotion toward brand or product,2
21 free tracks itunes sxsw featured artists link via mention,No emotion toward brand or product,2
apps distract pubs sez khoi vinh instead focusing reader exp theyre delivering content 3 ways sxsw link,Negative emotion,1
sxsw interactive google\x89ûªs mobile future amp elusive \x89û÷power here\x89ûª mention mention sxsw google mobile link,Positive emotion,0
congrats radical media google arcade fire sxsw best show wilderness downtown,Positive emotion,0
mention rainey street nice alternative 6th street sxsw parties walking directions convention center link,No emotion toward brand or product,2
line wrapping around block ipad 2 second day sxsw link,No emotion toward brand or product,2
frustrating zeldman autocorrects zelda iphone jzsxsw sxsw,Negative emotion,1
despite drawing giant crowd googlebing qampa discussion inside baseball sxsw,No emotion toward brand or product,2
line crazy long sxsw apple store ipad2,No emotion toward brand or product,2
google circles real fake contradicting blog post statements chris messina sxsw link via mention,No emotion toward brand or product,2
google circles wont launched sxsw google even denies working project link facebook,No emotion toward brand or product,2
google circles sxsw whoooooo link,Positive emotion,0
google circles coming soon new social network photo video status updates sxswi sxsw link,No emotion toward brand or product,2
google circles could potentially unveiled today sxsw could google get social right time opinion link,No emotion toward brand or product,2
google circles real thing launched today sxsw link,Negative emotion,1
google circles launching today sxsw new facebook killer link,No emotion toward brand or product,2
google circles might launch today sxsw new social network link,No emotion toward brand or product,2
google circles launched mention sxsw interactive today link bummer,No emotion toward brand or product,2
google circles launched sxsw link,No emotion toward brand or product,2
google circles preview link sxsw,No emotion toward brand or product,2
google circles social network link sxsw,No emotion toward brand or product,2
google circles sxsw,No emotion toward brand or product,2
google circles boolean sxsw mention,No emotion toward brand or product,2
google circles true competitor social realm cc mention sxsw,No emotion toward brand or product,2
google circles launch sxsw link,No emotion toward brand or product,2
google circles googles major socialnetwork premier sxsw today tech geek socialmedia googlecircles,No emotion toward brand or product,2
google circles new social network sxsw link,No emotion toward brand or product,2
google circles googles social network rumored launching today sxsw,No emotion toward brand or product,2
google circles described another good move product latelink sxsw via mention,Positive emotion,0
google circles ever arrive link google circles social search sxsw,No emotion toward brand or product,2
google circles sxsw orly,Positive emotion,0
google circles big rumor tell link sxsw wellplayed,No emotion toward brand or product,2
google circles new social networking platform link new facebook sxsw,No emotion toward brand or product,2
google circles 10x sharing \x89ûïmention rt mention google launch major new social network link sxsw\x89û\x9d,No emotion toward brand or product,2
google circles happening lost sxsw,No emotion toward brand or product,2
google circles looms googles nerds get social link socialmedia sxsw,No emotion toward brand or product,2
google circles looms googles nerds get social sxsw mention link,No emotion toward brand or product,2
google circles looms googles nerds get social sxsw mention link,No emotion toward brand or product,2
google circles looms googles nerds get social sxsw mention link via mention,No emotion toward brand or product,2
google circles looms googles nerds get social sxsw mention link via mention,No emotion toward brand or product,2
dear lanyrd youre site awesome use sxsw wish iphone app,Positive emotion,0
credit card companies know 2 years youre likely get divorce mention google sxsw urbanmyth,No emotion toward brand or product,2
biz cards bump iphone google rt mention sxsw basically become automatic business card dispenser week,No emotion toward brand or product,2
apple store sxsw line moving front fruit basket imacs better worth,Positive emotion,0
foursquare gowalla updating v30 time sxsw gowalla def stepped w new android ui,Positive emotion,0
buttons hack around direct interaction use medium tapworthy ipad sxsw,No emotion toward brand or product,2
able afford attend sxsw buy ipad today consider saving japan earthquake relief sayin,No emotion toward brand or product,2
able afford attend sxsw buy ipad today consider saving japan earthquake relief sayin fb,No emotion toward brand or product,2
were pass opera mention google mention opera dev rel sxsw zing,No emotion toward brand or product,2
foursquare mention sees google competition locationbased game apps sxsw checkins,No emotion toward brand or product,2
anyone sxsw know popup apple store downtown austin apple ipad2 purchase,No emotion toward brand or product,2
pepsicostage yesterday please check bag may ipad lock screen tell mine sxsw,No emotion toward brand or product,2
groups challenged coming iphone app solve parenting startup issues sxsw,No emotion toward brand or product,2
apple store coming 2 austin sxsw rt mention even begins apple wins sxsw link mention,Positive emotion,0
apple store craziness sxsw 360 view link link,No emotion toward brand or product,2
popup store de gadgets da apple sxsw link,No emotion toward brand or product,2
mention track yr thoughts googles incognito browsing sxsw payingwithdata,No emotion toward brand or product,2
where search stop discovery stop revolution google discoverytalk sxsw,No emotion toward brand or product,2
apple store downtown austin open til midnight sxsw,No emotion toward brand or product,2
\x89ûïfoursquare bands time sxsw link,Positive emotion,0
apple store gets another mention link rt mention sxsw downtown austin apple store congress amp west 6th street,No emotion toward brand or product,2
temperature going rt mention mention mention amp mention fun google pic sxsw link,Positive emotion,0
apple store wifi 64 gig ipad 2s sxsw,No emotion toward brand or product,2
apple store line block week long sxsw amazing,Positive emotion,0
making sure packed everything need sxsw iphone ipad chargers business cards pants missing anything,No emotion toward brand or product,2
papasangre would grateful made audio game android please sxsw,No emotion toward brand or product,2
dont care people use android iphones see browsering ie takeing notes word need comment sxsw,No emotion toward brand or product,2
apple store buzzing link rt mention speaking sxsw apple store 6th congress would,Positive emotion,0
there explanation apples continued survival existence god guykawasaki sxsw,Negative emotion,1
apple store line sxsw link,No emotion toward brand or product,2
apple store peeps come running highfiving line open sec enuf us chumps sxsw ipad2 link,Positive emotion,0
ipad 2s popping everywhere sxsw glut ipads sale craigslist,No emotion toward brand or product,2
papasangre producers new audio experience iphone awesomeness nightjar looks rather sounds amazing sxsw,Positive emotion,0
yes rt mention apple store downtown austin open til midnight sxsw,No emotion toward brand or product,2
w core week data still come mention searches sxsw 23 vs 10 source trends measure link,No emotion toward brand or product,2
share great time tonight mention privacy 1986 party great job brian r sxsw,No emotion toward brand or product,2
papa sangre immersive audio game iphone free today highly recommended papasangre sxsw,Positive emotion,0
mention renew features google mapsexability see inside amazing museums able zoom brushstroke sxsw loveher,Positive emotion,0
nuts rt mention ipad 2 hand awesome dude gave cutsies 3 hour line austin apple sxsw winning,Positive emotion,0
whoa theres dude front using google wave sxsw xplat,Positive emotion,0
theres reason google isnt social technical sxsw comments,Negative emotion,1
epic theres one guy waiting line ipad 2 austin sxsw link sxsw ipad ipad2,No emotion toward brand or product,2
aight heres wed thurs list sxsw possibilities link hope see twitter buds atx week,No emotion toward brand or product,2
enough already \x89ûïmention google launch major new social network called circles possibly today link sxsw\x89û\x9d,Negative emotion,1
people already lining sxsw apple store 6th congress festival promises much attracting,Positive emotion,0
sxflip breaking iphone version flipboard ther next product sxsw yay,Positive emotion,0
mention really disappointed ipad app lots error messages switch tweet deck rest sxsw,Negative emotion,1
mention reason 19 keep parakeets employed link keep track ladies sxsw link,No emotion toward brand or product,2
reason cisco networking gear sxsw doesnt like working iphones known issue use cisco mostly iphone crowed,No emotion toward brand or product,2
another great panel 5 pm hilton austins mention nik daftary left brain search google right brain search x sxsw,No emotion toward brand or product,2
another great review super kaiju hero force the jokes little childish judge since im 13 lol iphone sxsw,No emotion toward brand or product,2
another great spreadsheet sxsw parties link,No emotion toward brand or product,2
pick great unlockable deals checking places google latitude apps link googleblog sxsw vip,Positive emotion,0
met rebecca moore fr google mention amazing womenintech come see room6ab austin conf ctr sxswi sxsw,No emotion toward brand or product,2
sxswappreciation twitter account never seen action iphone battery dead found outlet backinbusiness,No emotion toward brand or product,2
mention recounts batshit insanity doubling creativity ensures dont suck google michaels room groupon sxsw,No emotion toward brand or product,2
ordered ipad 2 excited sxsw seems silly whats happening japan right,Positive emotion,0
score free imo tshirt outside sxsw apple store today 215 pm amp check imos app ipad 2 link sxsw ipad2,No emotion toward brand or product,2
score free imo tshirt outside sxsw apple store today 215 pm amp check imos app ipad 2 link sxsw ipad2,Positive emotion,0
lots free music sxsw bands link link,No emotion toward brand or product,2
google street car sxsw mention brush square park link,No emotion toward brand or product,2
google street view car 6th brazos timing everything sxsw,No emotion toward brand or product,2
farmers prefer balckberries iphones andriod devices durable antiapple feelings mobilefarm sxsw,Negative emotion,1
ipad therefore line like apple store near sxsw austin send pics,Positive emotion,0
google preparing launch socialmedia \x89ûïcircles\x89û\x9d sxsw \x89ûó maybe link via mention,No emotion toward brand or product,2
mention reporting sxsw apple store twit sonoma link,No emotion toward brand or product,2
horrible repressed memories apple spinning beach ball coming back progressbar talk sxsw,Negative emotion,1
google fires shot foursquare checkin rewards titles link android eastsidepies googlemaps sxsw toyjoybuy,No emotion toward brand or product,2
google fires shot foursquare checkin rewards titles link sxsw,No emotion toward brand or product,2
awesome presentation digital magazines link touchingstories sxsw gsdm,No emotion toward brand or product,2
mention respectfully disagree iphone battery life problem isnt ubiquitous seems project314 sxsw,Negative emotion,1
interesting gtgt rt mention google launch major new social network called circles possibly today link sxsw,No emotion toward brand or product,2
interesting question sxsw far google talk what happens us lose ability discover need discover,No emotion toward brand or product,2
interesting rt mention apple open popup shop sxsw link sxsw sxswi popupshop apple,Positive emotion,0
adaptive retail apple open popup shop sxsw skillfully done cupertino link,Positive emotion,0
charging iphone battery ive downloaded hipstamatic pack sxsw edition link,No emotion toward brand or product,2
sxsw tried 2 days ipad w macbook pro experiment heart real keyboard,Negative emotion,1
friends coming austin sxsw link austin sxsw,No emotion toward brand or product,2
google tries launch new social network called circles link sxsw,No emotion toward brand or product,2
google tries launch new social network called circles link sxsw mention 310409h2011,Negative emotion,1
google tries launch new social network called circles link sxsw rt mention mention,No emotion toward brand or product,2
cnngrill celebrating piday pecan apple strawberry rhubarb pies let circumferences begin sxsw sxswi,No emotion toward brand or product,2
gearing make splash mention launch groupon living socialtype rewards sxsw mention link,No emotion toward brand or product,2
google crisis response site w good info japanese earthquake tsunami link sxsw sxswi,Positive emotion,0
sxsw marissa mayer keynote 40 google maps usage mobile 150 million mobile users,No emotion toward brand or product,2
sxsw marissa mayers favorite nongoogle product swiss watch bought intern 12 years ago brings simplicity goog,No emotion toward brand or product,2
marissa mayers presentation sxsw demo google maps version 52 mobile pretty impressive,Positive emotion,0
google marissa mayer mobile phone cursor physical location new version map fast real life like sxsw,No emotion toward brand or product,2
even security guards austin enjoy ipad time sxsw cc mention link,Positive emotion,0
clarity trumps density tap quality trumps tap quantity\x89û recap mention ipad sxsw talk link,No emotion toward brand or product,2
cab driver well prepared sxsw hes got laptop blackberry iphone dashboard,No emotion toward brand or product,2
go emarketer amp google pdf snooping marketing stats sxsw elevate,No emotion toward brand or product,2
hiring marketers designers creatives social media pros come see aquent booth 1415 sxsw trade show might win ipad 2,No emotion toward brand or product,2
social marketing experts sxsw everyone face facts amp admit apple showed everyone marketing done cnet,Positive emotion,0
need workspace book iphone link mention app sxsw virtualoffice,Positive emotion,0
thanks girl rt mention congrats mention winning last mention ipad case boyfriend aw sxsw cbatsxsw,Positive emotion,0
catch charles chen mention sxsw amp ask demo chromeos amp android access hint hes wearing google braille shirt sxsw,No emotion toward brand or product,2
early nerdbird sxsw get mention iphone app share photos airport people like people walmart airports,Positive emotion,0
false alarm could google blushing rt mention google launch major new social network called circles link sxsw,No emotion toward brand or product,2
false alarm google circles coming now\x89ûòand probably ever link link sxsw sxswi,No emotion toward brand or product,2
false alarm google circles coming now\x89ûòand probably ever link google circles social sxsw,Negative emotion,1
false alarm google circles coming probably ever link much reports would unveil sxsw,No emotion toward brand or product,2
false alarm google circles coming probably ever sxsw link,No emotion toward brand or product,2
confirmed rt mention google launch major new social network called circles possibly today link sxsw,No emotion toward brand or product,2
informed take ipad cluttered bag apparently xray technology cant see books wtf sxsw,No emotion toward brand or product,2
97 farmers mobile phone 43 smartphone marketshare bb 33 18 android 10 iphone mobilefarm sxsw,No emotion toward brand or product,2
im concerned adobe mint migrating flex html5 ios android mobile apps sxsw,No emotion toward brand or product,2
ipad 2 turned giant camera looks plain stupid sxsw,Negative emotion,1
cool internet art google eat google ads revenue used buy google stock sxsw,Positive emotion,0
sxsw learning google get contextual discovery mention austin convention center link,No emotion toward brand or product,2
great intro saveustechies sxsw video surui carbon project google earth engine link,Positive emotion,0
sxsw approaching amp soft launch plansandroid demo runningflyers printed tshirts packed austin,No emotion toward brand or product,2
android users iphone users use options menu contextual menu mention sxsw,No emotion toward brand or product,2
sxsw android users proud,Positive emotion,0
hearing exapple expentagram industrial designer really cool perspective sxsw gsdm,No emotion toward brand or product,2
hot pot google mobile maps interesting new app sxsw sxswi,Positive emotion,0
learned sponsored sxsw software 1 austin nice walking city 2 mapquest piece shit mapping software go google maps fb,Positive emotion,0
special promo sxsw attendees link meetchu quickcontact capture lykwxhpyterh tt66h9tjn4ye rt6n79xp37ff typ63mmam7w3,No emotion toward brand or product,2
sxsw impromptu apple store line 2 blocks long link,Positive emotion,0
room 50 people 1 person makes accessible apps works google android sxsw donline,No emotion toward brand or product,2
miami horror tacos bloody marys im https sitesgooglecom site frontgatesxsw11 sxsw,No emotion toward brand or product,2
find around sxsw today grab mention slap bracelet ask win ipad 2 mention,No emotion toward brand or product,2
driving around austin google street view scoping locations desk sxsw,Positive emotion,0
rumours around google circles proven untrue announcement sxsw austin texas must something,Positive emotion,0
playing around mention iphone app awesome using lot sxsw,Positive emotion,0
groupme available canada iphone users sxsw would love check,Negative emotion,1
mention route around traffic saving google maps users 2 years everyday sxsw,Positive emotion,0
googles route around traffic function saves users 2 years every day good future \x89ûó marissa mayer sxsw,Positive emotion,0
aclu approved wt rt mention google launch major new social network called circles possibly today link sxsw,No emotion toward brand or product,2
android growing super fast lustre pearl team android party mention mention mention walked androidsxsw sxsw,Positive emotion,0
happily drowning sea apple macs monster energy drink sxsw,Positive emotion,0
got morphie iphone case time sxsw good news gtpower ltanxiety bad news barely fits hand,Positive emotion,0
link harrymccracken still ipad 2s least sxsw popup link mention,No emotion toward brand or product,2
hours sxsw popup apple store lone security guard enjoys ipad2 link,No emotion toward brand or product,2
sxsw goers wait apple ipad2 austin link link,No emotion toward brand or product,2
sxsw goers want sell ipad buy new one give shout ipad,Positive emotion,0
brace audio onslaught sxsw enjoy free music sampler itunes link featuredartists,No emotion toward brand or product,2
iphone version flipboard hopefully summer sxflip sxsw,Positive emotion,0
sxsw personalcloud google create great design principles great tips,Positive emotion,0
sxsw foursquare updates merchant platform new \x89ûïspecials\x89û\x9d link android flashspecial free iphone sxsw,Positive emotion,0
first day sxsw ipad2 launch stole lot thunder link,Positive emotion,0
saw first google maps street view car sxsw link,No emotion toward brand or product,2
understand buzzing sxsw group texting groupme ipad 2 apple denis crowleymore,No emotion toward brand or product,2
mention rt mention apple opening temporary store downtown austin sxsw ipad 2 launch link,Positive emotion,0
mention rt mention come party mention amp google tonight sxsw link bands food art interactive maps,No emotion toward brand or product,2
mention rt mention confirmed apple store 2 week popup austin sxsw picture link link,Positive emotion,0
mention rt mention gary starting new show daily grape iphone mention thankyouecon sxsw\x89û\x9d,No emotion toward brand or product,2
mention rt mention head link 1pm cst today win vip access acoustic solo set sxsw tonight,No emotion toward brand or product,2
mention rt mention heading sxsw mention austin guide iphone free limited time link,No emotion toward brand or product,2
mention rt mention hoot new blog post hootsuite mobile sxsw updates iphone blackberry amp android link,No emotion toward brand or product,2
mention rt mention rumor apple opening temporary store downtown austin sxsw ipad 2 launch,No emotion toward brand or product,2
mention rt mention new ubersocial iphone app store includes uberguide sxsw link,No emotion toward brand or product,2
mention rt mention new ubersocial iphone app store includes uberguide sxsw cont link,No emotion toward brand or product,2
mention rt mention new ubersocial iphone app store includes uberguide sxsw sponsored cont link,No emotion toward brand or product,2
mention rt mention new ubersocial iphone app store includes uberguide sxsw sponsored link,No emotion toward brand or product,2
mention rt mention new ubersocial iphone app store includes uberguide sxsw sponsored cont link,No emotion toward brand or product,2
mention rt mention platform concertgoers launches android app time sxsw link sxsw,No emotion toward brand or product,2
mention rt mention want free juice pack air iphone 4 sxsw we\x89ûªll giving away 5 2bannounced location stay tuned,Positive emotion,0
mention rt mention said wont able get ipad 2 sxsw apple opening popup store austin link,No emotion toward brand or product,2
booyah rt mention mention synced ipad2 full apple joy sxsw,Positive emotion,0
booyah rt mention lt guess ipad unsix tweetup thanks mention amp mention sxsw happydance,Positive emotion,0
jealous rt mention line apples ipad 2 popup store already wrapping around block sxsw link,No emotion toward brand or product,2
sxsw rt mention google launch major new social network called circles possibly today link,No emotion toward brand or product,2
awesome rt mention sxsw mention come check mention get free custom iphone case mention grill,Positive emotion,0
awesome rt mention apples temporary megastore sxsw could model future conferences events link,Positive emotion,0
awesome rt mention best thing ive heard wknd sxsw i gave ipad 2 money japan relief dont need ipad 2 mention,No emotion toward brand or product,2
awesome rt mention download 20 free tracks sxsw music sampler available mention store today link,No emotion toward brand or product,2
awesome rt mention heading austin sxsw austin lp guide iphone free limited time link,Positive emotion,0
awesome rt mention happens apple hires security sxsw austin link,No emotion toward brand or product,2
awesome rt mention yes gowalla wins best andoid app team android choice awards thanks sxsw,Positive emotion,0
fanbois rt mention audioboo front apple ipad 2 queue link sxsw sxswsa apple ipad2 austin texas,No emotion toward brand or product,2
true rt mention way truly understand material making things jonathan ive apple vp design sxsw,No emotion toward brand or product,2
huzzah rt mention google tweet new think speak mark belinsky 911tweets panel sxsw umassjour,No emotion toward brand or product,2
niceness rt mention less 2 hours announce details ipad 2 giveaway sxsw sxswi,Positive emotion,0
oh rt mention confirmed new ipad 3 coming september link apple iphone ipad sxsw,Positive emotion,0
droid rt mention spontaniety life replaced technology iphone battery dies go home great sxsw,Negative emotion,1
really rt mention google launching new social media site sxsw anyone else heard,No emotion toward brand or product,2
sad face rt mention launching products sxsw join us h4ckers amp 80s dancing today link,No emotion toward brand or product,2
cool rt mention updated npr music iphone app song info 4 songs 24 7 amp live video streaming time 4 sxsw link,Positive emotion,0
true rt mention amp mention google tweet new think speak mark belinsky 911tweets panel sxsw,Positive emotion,0
true rt mention best hungry sxsw tip mekong river great vietnamese link 6th st till 11pm via mention,No emotion toward brand or product,2
true rt mention new post business cards dead send card via hashable sxsw link cc mention,No emotion toward brand or product,2
sweet rt mention bday pressie iphone 4 mention got matching one fit hipsters sxsw wkd,Positive emotion,0
mention rt new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,No emotion toward brand or product,2
mention rtmention apple opening temporary store downtown austin sxsw ipad 2 launch link,No emotion toward brand or product,2
important make sure donating japanese red cross japan link sxswcares sxsw quake please rt,No emotion toward brand or product,2
google earth engine providing tech indigenous tribes report statuses forests like saveustechies sxsw,Positive emotion,0
smartphone rules sxsw definitely iphone 4 96 apple smartphone ive eyeballed ip4,Positive emotion,0
class starts sxsw mention designing ipad interfaces new navigation schemas link,No emotion toward brand or product,2
sxsw starts today apple ipad2 comes tomorrow wonder ipad2s austin apple stores sale,No emotion toward brand or product,2
n22 opportunity knocks link codes valid 120035959p 03 13 11 infektd sxsw necro,No emotion toward brand or product,2
google party mention maggie maes rocks like 1986 sxsw,No emotion toward brand or product,2
google party broke tumblr funny die party fun sxsw,No emotion toward brand or product,2
google party gsdampm google map sxsw badge gets u free food drinks music big place line great party come,Positive emotion,0
google party dont think checking badges say list free food booze frood sxsw cc mention,Positive emotion,0
google party sxsw mention gsdampm w 157 others link,Positive emotion,0
google party photo booth fun sxsw link,Positive emotion,0
per rumor google may preview big social strategy 80sthemed costume party sxsw yep link cnet,No emotion toward brand or product,2
per rumor google may preview big social strategy 80sthemed costume party sxsw yep link link,Positive emotion,0
per rumor google may preview big social strategy 80sthemed costume party sxsw yep link cnet,No emotion toward brand or product,2
per rumor google may preview big social strategy 80sthemed costume party sxsw yep http link,No emotion toward brand or product,2
yes rumors true come play mention ipad booth sxsw exhibit hall 3 ipad ipad2 via mention,No emotion toward brand or product,2
yes rumors true come play mention ipad booth sxsw exhibit hall 3 ipad ipad2 giant o,Positive emotion,0
google serves mobile location data sxsw wireless week link,No emotion toward brand or product,2
public service announcement mention grill amazing drinks food free great company zazzle ipad cases sxsw,No emotion toward brand or product,2
interviewed mike tyson makeshift boxing ring sxsw upcoming iphone game let fight pauly celebs,No emotion toward brand or product,2
dude interviewing donkey iphone app hpsxsw sxsw link,No emotion toward brand or product,2
survive sxsw 16 gigs space left iphone shall see,Negative emotion,1
browserwars panel without apple like sxsw without parties,Positive emotion,0
best hungry sxsw tip mekong river great vietnamese link 6th btw brazos amp san jacinto till 11pm via mention,No emotion toward brand or product,2
60 battery life iphone conference starting sxsw,No emotion toward brand or product,2
blackberry users must feel like losers sxsw clearly iphone crowd baby,Positive emotion,0
dont worry guys found iphone charger whats deal hipsters beards right sxsw,No emotion toward brand or product,2
thanks bryan rt mention official sxsw app \x89û÷sxsw go\x89ûª link android iphone ipad,No emotion toward brand or product,2
everyone already one antitheft protection leave laptop ipad go get latte sxsw mention,No emotion toward brand or product,2
guess everyone wanted design ipad apps mom sxsw,Negative emotion,1
sxsw garyvee today download iphone daily grape,No emotion toward brand or product,2
10 minutes til marissa mayer google takes stage sxsw,Positive emotion,0
check mention rt mention 1030 line apple popup store austin opens 5 pm sxsw link,Positive emotion,0
dont miss mention ipad app design talk morning 930 sxsw,No emotion toward brand or product,2
dont miss mention presentation circusmash 2 pm filmaster mobile iphone officially launched sxsw,Positive emotion,0
watch mention sxsw ecademy mention link,No emotion toward brand or product,2
watch mention sxsw ecademy mention link gtgt fascinating amp true maps saving itme lots,Positive emotion,0
watch mention sxsw link,No emotion toward brand or product,2
google isn\x89ûªt launching social network sxsw link,No emotion toward brand or product,2
free brats amp cheesesteaks ipad 2 giveaways squarespace sxsw much little time stomach space link,No emotion toward brand or product,2
appled gt sxsw ipad2 mention mention mention austin austins pop apple store link,No emotion toward brand or product,2
google got lot better protecting users privacy locationbased tools past 12 months says mayer sxsw,Positive emotion,0
next left brain search google right brain search x thx mention vote link sxsw,Positive emotion,0
itunes sxsw music sampler free download link mention tech mention mention,No emotion toward brand or product,2
know sxsw time abnormal amount app updates iphone,No emotion toward brand or product,2
google 9 different location services merged sxsw,No emotion toward brand or product,2
itunes free sxsw sampler featuring selection 23 years performers link,No emotion toward brand or product,2
apple popup store sxsw link gonnagetanipad2,No emotion toward brand or product,2
apple temporary retail store sxsw sweet ipad2,Positive emotion,0
blogger due update google finally takes action showcase new design sxsw link,Positive emotion,0
2 ipad 2s acquired line 930a store opened 10 ipads within 20 min bad way go apple sxsw team,Positive emotion,0
way apple really manhandling sxsw like rt mention smartphone breakdown sxsw unoffic\x89û cont link,Positive emotion,0
line wraps around block street ipad2s sxsw apple popup store link,No emotion toward brand or product,2
dear folks sxsw got lost use free compass map builtin heres one link,No emotion toward brand or product,2
wish sxsw meeting everyone teamandroid rest android community next year,Positive emotion,0
novus google party sxsw link,No emotion toward brand or product,2
google collecting data types requests theyve receiving governments globally privacybootcamp sxsw,No emotion toward brand or product,2
ipad 2 purchased 90 sunny tan 4square far good sxsw,Positive emotion,0
qrafter better paid free qr code apps scan vcards also download qrcode iphone sxsw,Positive emotion,0
google coming location dominance sxsw pcmagcom link,No emotion toward brand or product,2
press coverage ive life standing apple line sxsw,Positive emotion,0
steve jobs doesnt position iphone device made china suicide rates high sells dreams kawasaki thisisdare sxsw,Negative emotion,1
four hours six half go adventure worth apple sxsw,Positive emotion,0
context everything hollrback rolls android app eve sxsw mention link,No emotion toward brand or product,2
context everything hollrback rolls android app eve sxsw mention link via mention,No emotion toward brand or product,2
matt cutts google amp duane forrester bing cant stop talking original quality content sxsw raidsxsw,No emotion toward brand or product,2
dispatches ipad 2 front lines link aspengrove aspengrove austin line sxsw tx,No emotion toward brand or product,2
looks fun party like 1986 hosted google aclus n california texas sxsw,Positive emotion,0
mindjet going sxsw celebrate giving away ipad 2 find enter link,No emotion toward brand or product,2
mindjet going sxsw giving away bunch stuff including ipad 2 heres details link,No emotion toward brand or product,2
reid cites googles route around good start realtime near realtime data link mention sxsw,Positive emotion,0
this google bing qampa panel like worlds expensive seo consultation mention sxsw,Negative emotion,1
ipad users slow resting heart rate leisurely use desktops phones tapworthy sxsw,Positive emotion,0
many folks asked iphone battery case heres link link sxsw fb li,No emotion toward brand or product,2
ipad users slower leisurely usage iphone users mention tapworthy sxsw,Positive emotion,0
wish sxsw right lots action taking place sure fun nevertheless google find tons news,Positive emotion,0
google incapable disruptive innovation acquired 89 startups last years mention leanstartup sxsw,Negative emotion,1
android vs iphone sxsw side,No emotion toward brand or product,2
friends iphone changed back hour instead forward atampt hints fix sxsw iphone help,Negative emotion,1
iphone gps messed thinks im yonkers almost good sxsw link,Negative emotion,1
okay really yay new mention android app11 kthxbai sxsw,Positive emotion,0
this first 11 shows week says elliott frazier ringo deathstarr red 7 location link sxsw,No emotion toward brand or product,2
